Predicted Infected,District,Date
216.86,Bengaluru Urban,2020-03-29
235.987,Bengaluru Urban,2020-03-30
255.24400000000003,Bengaluru Urban,2020-03-31
268.865,Bengaluru Urban,2020-04-01
279.237,Bengaluru Urban,2020-04-02
287.74,Bengaluru Urban,2020-04-03
295.172,Bengaluru Urban,2020-04-04
301.996,Bengaluru Urban,2020-04-05
308.4790000000001,Bengaluru Urban,2020-04-06
314.776,Bengaluru Urban,2020-04-07
320.976,Bengaluru Urban,2020-04-08
327.132,Bengaluru Urban,2020-04-09
333.273,Bengaluru Urban,2020-04-10
339.418,Bengaluru Urban,2020-04-11
345.575,Bengaluru Urban,2020-04-12
351.751,Bengaluru Urban,2020-04-13
358.596,Bengaluru Urban,2020-04-14
366.412,Bengaluru Urban,2020-04-15
374.86800000000005,Bengaluru Urban,2020-04-16
383.77,Bengaluru Urban,2020-04-17
393.01099999999997,Bengaluru Urban,2020-04-18
402.529,Bengaluru Urban,2020-04-19
412.29,Bengaluru Urban,2020-04-20
422.276,Bengaluru Urban,2020-04-21
432.478,Bengaluru Urban,2020-04-22
442.892,Bengaluru Urban,2020-04-23
453.793,Bengaluru Urban,2020-04-24
465.314,Bengaluru Urban,2020-04-25
477.327,Bengaluru Urban,2020-04-26
489.75800000000004,Bengaluru Urban,2020-04-27
502.57,Bengaluru Urban,2020-04-28
515.743,Bengaluru Urban,2020-04-29
529.2719999999998,Bengaluru Urban,2020-04-30
543.19,Bengaluru Urban,2020-05-01
557.519,Bengaluru Urban,2020-05-02
572.247,Bengaluru Urban,2020-05-03
591.639,Bengaluru Urban,2020-05-04
618.183,Bengaluru Urban,2020-05-05
623.155,Bengaluru Urban,2020-05-06
599.53,Bengaluru Urban,2020-05-07
578.9540000000002,Bengaluru Urban,2020-05-08
572.691,Bengaluru Urban,2020-05-09
574.922,Bengaluru Urban,2020-05-10
582.2869999999998,Bengaluru Urban,2020-05-11
592.8530000000002,Bengaluru Urban,2020-05-12
605.51,Bengaluru Urban,2020-05-13
619.624,Bengaluru Urban,2020-05-14
641.68,Bengaluru Urban,2020-05-15
676.155,Bengaluru Urban,2020-05-16
714.6210000000003,Bengaluru Urban,2020-05-17
751.7760000000003,Bengaluru Urban,2020-05-18
789.2339999999997,Bengaluru Urban,2020-05-19
828.003,Bengaluru Urban,2020-05-20
868.7489999999997,Bengaluru Urban,2020-05-21
911.942,Bengaluru Urban,2020-05-22
957.948,Bengaluru Urban,2020-05-23
1007.08,Bengaluru Urban,2020-05-24
1059.61,Bengaluru Urban,2020-05-25
1129.46,Bengaluru Urban,2020-05-26
1226.93,Bengaluru Urban,2020-05-27
1338.05,Bengaluru Urban,2020-05-28
1453.92,Bengaluru Urban,2020-05-29
1577.99,Bengaluru Urban,2020-05-30
1712.84,Bengaluru Urban,2020-05-31
1860.34,Bengaluru Urban,2020-06-01
2022.28,Bengaluru Urban,2020-06-02
2280.18,Bengaluru Urban,2020-06-03
2714.73,Bengaluru Urban,2020-06-04
3347.81,Bengaluru Urban,2020-06-05
4085.12,Bengaluru Urban,2020-06-06
4847.51,Bengaluru Urban,2020-06-07
5680.37,Bengaluru Urban,2020-06-08
6619.16,Bengaluru Urban,2020-06-09
7695.13,Bengaluru Urban,2020-06-10
8785.21,Bengaluru Urban,2020-06-11
9807.44,Bengaluru Urban,2020-06-12
10822.3,Bengaluru Urban,2020-06-13
11867.4,Bengaluru Urban,2020-06-14
12966.9,Bengaluru Urban,2020-06-15
14137.9,Bengaluru Urban,2020-06-16
15394.5,Bengaluru Urban,2020-06-17
16748.6,Bengaluru Urban,2020-06-18
18209.8,Bengaluru Urban,2020-06-19
19787.8,Bengaluru Urban,2020-06-20
21492.7,Bengaluru Urban,2020-06-21
23335.1,Bengaluru Urban,2020-06-22
25326.3,Bengaluru Urban,2020-06-23
27450.4,Bengaluru Urban,2020-06-24
29703.8,Bengaluru Urban,2020-06-25
31838.1,Bengaluru Urban,2020-06-26
33719.4,Bengaluru Urban,2020-06-27
35475.8,Bengaluru Urban,2020-06-28
37182.2,Bengaluru Urban,2020-06-29
38882.9,Bengaluru Urban,2020-06-30
40604.3,Bengaluru Urban,2020-07-01
42362.6,Bengaluru Urban,2020-07-02
44168.0,Bengaluru Urban,2020-07-03
46027.2,Bengaluru Urban,2020-07-04
47945.3,Bengaluru Urban,2020-07-05
50144.0,Bengaluru Urban,2020-07-06
52717.3,Bengaluru Urban,2020-07-07
55546.3,Bengaluru Urban,2020-07-08
57808.2,Bengaluru Urban,2020-07-09
59149.0,Bengaluru Urban,2020-07-10
60287.1,Bengaluru Urban,2020-07-11
61992.9,Bengaluru Urban,2020-07-12
64166.4,Bengaluru Urban,2020-07-13
66445.7,Bengaluru Urban,2020-07-14
68755.4,Bengaluru Urban,2020-07-15
71057.3,Bengaluru Urban,2020-07-16
73358.2,Bengaluru Urban,2020-07-17
75662.0,Bengaluru Urban,2020-07-18
77970.8,Bengaluru Urban,2020-07-19
80285.8,Bengaluru Urban,2020-07-20
82607.6,Bengaluru Urban,2020-07-21
84936.5,Bengaluru Urban,2020-07-22
87273.6,Bengaluru Urban,2020-07-23
89619.2,Bengaluru Urban,2020-07-24
92032.8,Bengaluru Urban,2020-07-25
94542.1,Bengaluru Urban,2020-07-26
97115.5,Bengaluru Urban,2020-07-27
99736.0,Bengaluru Urban,2020-07-28
102370.0,Bengaluru Urban,2020-07-29
105003.0,Bengaluru Urban,2020-07-30
107648.0,Bengaluru Urban,2020-07-31
110313.0,Bengaluru Urban,2020-08-01
113001.0,Bengaluru Urban,2020-08-02
115715.0,Bengaluru Urban,2020-08-03
118454.0,Bengaluru Urban,2020-08-04
121219.0,Bengaluru Urban,2020-08-05
124012.0,Bengaluru Urban,2020-08-06
126832.0,Bengaluru Urban,2020-08-07
129680.0,Bengaluru Urban,2020-08-08
132557.0,Bengaluru Urban,2020-08-09
135462.0,Bengaluru Urban,2020-08-10
138397.0,Bengaluru Urban,2020-08-11
141360.0,Bengaluru Urban,2020-08-12
144354.0,Bengaluru Urban,2020-08-13
147377.0,Bengaluru Urban,2020-08-14
150210.0,Bengaluru Urban,2020-08-15
152762.0,Bengaluru Urban,2020-08-16
155025.0,Bengaluru Urban,2020-08-17
157443.0,Bengaluru Urban,2020-08-18
160285.0,Bengaluru Urban,2020-08-19
163355.0,Bengaluru Urban,2020-08-20
166543.0,Bengaluru Urban,2020-08-21
169790.0,Bengaluru Urban,2020-08-22
173065.0,Bengaluru Urban,2020-08-23
176350.0,Bengaluru Urban,2020-08-24
179635.0,Bengaluru Urban,2020-08-25
182915.0,Bengaluru Urban,2020-08-26
186186.0,Bengaluru Urban,2020-08-27
189449.0,Bengaluru Urban,2020-08-28
192700.0,Bengaluru Urban,2020-08-29
195941.0,Bengaluru Urban,2020-08-30
199486.0,Bengaluru Urban,2020-08-31
203486.0,Bengaluru Urban,2020-09-01
207516.0,Bengaluru Urban,2020-09-02
211386.0,Bengaluru Urban,2020-09-03
215210.0,Bengaluru Urban,2020-09-04
219054.0,Bengaluru Urban,2020-09-05
222955.0,Bengaluru Urban,2020-09-06
226936.0,Bengaluru Urban,2020-09-07
231011.0,Bengaluru Urban,2020-09-08
235189.0,Bengaluru Urban,2020-09-09
239475.0,Bengaluru Urban,2020-09-10
243876.0,Bengaluru Urban,2020-09-11
248394.0,Bengaluru Urban,2020-09-12
253034.0,Bengaluru Urban,2020-09-13
257800.0,Bengaluru Urban,2020-09-14
262693.0,Bengaluru Urban,2020-09-15
267718.0,Bengaluru Urban,2020-09-16
272377.0,Bengaluru Urban,2020-09-17
276437.0,Bengaluru Urban,2020-09-18
280155.0,Bengaluru Urban,2020-09-19
283675.0,Bengaluru Urban,2020-09-20
287078.0,Bengaluru Urban,2020-09-21
290409.0,Bengaluru Urban,2020-09-22
293695.0,Bengaluru Urban,2020-09-23
296950.0,Bengaluru Urban,2020-09-24
300182.0,Bengaluru Urban,2020-09-25
303396.0,Bengaluru Urban,2020-09-26
306594.0,Bengaluru Urban,2020-09-27
309741.0,Bengaluru Urban,2020-09-28
312792.0,Bengaluru Urban,2020-09-29
315739.0,Bengaluru Urban,2020-09-30
318578.0,Bengaluru Urban,2020-10-01
320897.0,Bengaluru Urban,2020-10-02
322570.0,Bengaluru Urban,2020-10-03
323862.0,Bengaluru Urban,2020-10-04
325443.0,Bengaluru Urban,2020-10-05
327504.0,Bengaluru Urban,2020-10-06
331293.0,Bengaluru Urban,2020-10-07
332890.0,Bengaluru Urban,2020-10-08
334351.0,Bengaluru Urban,2020-10-09
335699.0,Bengaluru Urban,2020-10-10
336951.0,Bengaluru Urban,2020-10-11
338115.0,Bengaluru Urban,2020-10-12
339201.0,Bengaluru Urban,2020-10-13
340215.0,Bengaluru Urban,2020-10-14
341161.0,Bengaluru Urban,2020-10-15
342045.0,Bengaluru Urban,2020-10-16
342871.0,Bengaluru Urban,2020-10-17
343642.0,Bengaluru Urban,2020-10-18
344363.0,Bengaluru Urban,2020-10-19
345037.0,Bengaluru Urban,2020-10-20
345667.0,Bengaluru Urban,2020-10-21
346255.0,Bengaluru Urban,2020-10-22
346805.0,Bengaluru Urban,2020-10-23
347319.0,Bengaluru Urban,2020-10-24
347799.0,Bengaluru Urban,2020-10-25
348248.0,Bengaluru Urban,2020-10-26
348667.0,Bengaluru Urban,2020-10-27
349059.0,Bengaluru Urban,2020-10-28
349425.0,Bengaluru Urban,2020-10-29
349767.0,Bengaluru Urban,2020-10-30
350087.0,Bengaluru Urban,2020-10-31
35.2275,Bidar,2020-04-20
38.7456,Bidar,2020-04-21
42.7506,Bidar,2020-04-22
47.3095,Bidar,2020-04-23
52.1057,Bidar,2020-04-24
56.9422,Bidar,2020-04-25
61.9943,Bidar,2020-04-26
67.3819,Bidar,2020-04-27
73.1941,Bidar,2020-04-28
79.5045,Bidar,2020-04-29
86.3793,Bidar,2020-04-30
93.8826,Bidar,2020-05-01
102.08,Bidar,2020-05-02
111.04,Bidar,2020-05-03
120.837,Bidar,2020-05-04
131.55100000000002,Bidar,2020-05-05
143.267,Bidar,2020-05-06
153.675,Bidar,2020-05-07
161.53,Bidar,2020-05-08
167.919,Bidar,2020-05-09
173.476,Bidar,2020-05-10
178.56900000000005,Bidar,2020-05-11
183.41099999999997,Bidar,2020-05-12
190.99200000000002,Bidar,2020-05-13
202.333,Bidar,2020-05-14
215.72299999999998,Bidar,2020-05-15
230.269,Bidar,2020-05-16
245.5,Bidar,2020-05-17
261.171,Bidar,2020-05-18
277.155,Bidar,2020-05-19
293.38599999999997,Bidar,2020-05-20
309.829,Bidar,2020-05-21
326.469,Bidar,2020-05-22
343.296,Bidar,2020-05-23
360.379,Bidar,2020-05-24
377.751,Bidar,2020-05-25
395.38300000000004,Bidar,2020-05-26
413.25699999999995,Bidar,2020-05-27
431.369,Bidar,2020-05-28
449.716,Bidar,2020-05-29
464.89300000000003,Bidar,2020-05-30
475.57099999999997,Bidar,2020-05-31
483.664,Bidar,2020-06-01
490.2,Bidar,2020-06-02
495.73800000000006,Bidar,2020-06-03
500.587,Bidar,2020-06-04
504.92400000000004,Bidar,2020-06-05
513.379,Bidar,2020-06-06
528.476,Bidar,2020-06-07
548.518,Bidar,2020-06-08
572.803,Bidar,2020-06-09
601.183,Bidar,2020-06-10
633.831,Bidar,2020-06-11
671.122,Bidar,2020-06-12
711.1310000000003,Bidar,2020-06-13
749.748,Bidar,2020-06-14
786.299,Bidar,2020-06-15
822.814,Bidar,2020-06-16
860.5189999999999,Bidar,2020-06-17
900.192,Bidar,2020-06-18
942.37,Bidar,2020-06-19
987.437,Bidar,2020-06-20
1035.72,Bidar,2020-06-21
1087.55,Bidar,2020-06-22
1143.22,Bidar,2020-06-23
1203.06,Bidar,2020-06-24
1257.91,Bidar,2020-06-25
1302.98,Bidar,2020-06-26
1342.58,Bidar,2020-06-27
1379.13,Bidar,2020-06-28
1417.39,Bidar,2020-06-29
1459.31,Bidar,2020-06-30
1503.27,Bidar,2020-07-01
1548.39,Bidar,2020-07-02
1594.19,Bidar,2020-07-03
1640.4,Bidar,2020-07-04
1686.89,Bidar,2020-07-05
1738.97,Bidar,2020-07-06
1799.37,Bidar,2020-07-07
1865.65,Bidar,2020-07-08
1936.53,Bidar,2020-07-09
2011.4,Bidar,2020-07-10
2084.93,Bidar,2020-07-11
2154.89,Bidar,2020-07-12
2224.02,Bidar,2020-07-13
2293.91,Bidar,2020-07-14
2353.36,Bidar,2020-07-15
2397.25,Bidar,2020-07-16
2432.13,Bidar,2020-07-17
2475.46,Bidar,2020-07-18
2545.19,Bidar,2020-07-19
2639.53,Bidar,2020-07-20
2736.86,Bidar,2020-07-21
2827.43,Bidar,2020-07-22
2915.77,Bidar,2020-07-23
3004.53,Bidar,2020-07-24
3095.28,Bidar,2020-07-25
3187.04,Bidar,2020-07-26
3277.17,Bidar,2020-07-27
3364.77,Bidar,2020-07-28
3449.46,Bidar,2020-07-29
3531.04,Bidar,2020-07-30
3609.49,Bidar,2020-07-31
3684.88,Bidar,2020-08-01
3757.32,Bidar,2020-08-02
3826.92,Bidar,2020-08-03
3889.52,Bidar,2020-08-04
3944.08,Bidar,2020-08-05
3993.54,Bidar,2020-08-06
4039.49,Bidar,2020-08-07
4092.09,Bidar,2020-08-08
4153.85,Bidar,2020-08-09
4225.48,Bidar,2020-08-10
4295.0,Bidar,2020-08-11
4353.6,Bidar,2020-08-12
4406.36,Bidar,2020-08-13
4456.11,Bidar,2020-08-14
4504.41,Bidar,2020-08-15
4565.06,Bidar,2020-08-16
4642.23,Bidar,2020-08-17
4728.06,Bidar,2020-08-18
4810.34,Bidar,2020-08-19
4884.4,Bidar,2020-08-20
4954.35,Bidar,2020-08-21
5022.43,Bidar,2020-08-22
5089.83,Bidar,2020-08-23
5157.15,Bidar,2020-08-24
5233.13,Bidar,2020-08-25
5320.39,Bidar,2020-08-26
5411.65,Bidar,2020-08-27
5503.3,Bidar,2020-08-28
5594.99,Bidar,2020-08-29
5679.06,Bidar,2020-08-30
5753.01,Bidar,2020-08-31
5821.47,Bidar,2020-09-01
5883.66,Bidar,2020-09-02
5939.48,Bidar,2020-09-03
5991.37,Bidar,2020-09-04
6040.65,Bidar,2020-09-05
6088.03,Bidar,2020-09-06
6133.91,Bidar,2020-09-07
6178.49,Bidar,2020-09-08
6221.92,Bidar,2020-09-09
6264.26,Bidar,2020-09-10
6305.58,Bidar,2020-09-11
6345.91,Bidar,2020-09-12
6385.28,Bidar,2020-09-13
6423.72,Bidar,2020-09-14
6461.26,Bidar,2020-09-15
6497.91,Bidar,2020-09-16
6533.7,Bidar,2020-09-17
6558.66,Bidar,2020-09-18
6569.95,Bidar,2020-09-19
6574.2,Bidar,2020-09-20
6578.48,Bidar,2020-09-21
6585.21,Bidar,2020-09-22
6592.65,Bidar,2020-09-23
6599.99,Bidar,2020-09-24
6606.88,Bidar,2020-09-25
6612.96,Bidar,2020-09-26
6618.17,Bidar,2020-09-27
6622.69,Bidar,2020-09-28
6628.59,Bidar,2020-09-29
6636.46,Bidar,2020-09-30
6645.11,Bidar,2020-10-01
6653.91,Bidar,2020-10-02
6662.59,Bidar,2020-10-03
6671.0,Bidar,2020-10-04
6679.08,Bidar,2020-10-05
6686.81,Bidar,2020-10-06
6701.21,Bidar,2020-10-07
6707.89,Bidar,2020-10-08
6714.26,Bidar,2020-10-09
6720.32,Bidar,2020-10-10
6726.08,Bidar,2020-10-11
6731.57,Bidar,2020-10-12
6736.79,Bidar,2020-10-13
6741.76,Bidar,2020-10-14
6746.48,Bidar,2020-10-15
6750.98,Bidar,2020-10-16
6755.26,Bidar,2020-10-17
6759.33,Bidar,2020-10-18
6763.2,Bidar,2020-10-19
6766.88,Bidar,2020-10-20
6770.39,Bidar,2020-10-21
6773.73,Bidar,2020-10-22
6776.9,Bidar,2020-10-23
6779.92,Bidar,2020-10-24
6782.79,Bidar,2020-10-25
6785.53,Bidar,2020-10-26
6788.13,Bidar,2020-10-27
6790.6,Bidar,2020-10-28
6792.96,Bidar,2020-10-29
6795.2,Bidar,2020-10-30
6797.33,Bidar,2020-10-31
40.7548,Chikkaballapura,2020-04-17
41.2797,Chikkaballapura,2020-04-18
41.7988,Chikkaballapura,2020-04-19
42.3121,Chikkaballapura,2020-04-20
42.8198,Chikkaballapura,2020-04-21
43.321999999999996,Chikkaballapura,2020-04-22
43.8186,Chikkaballapura,2020-04-23
44.3098,Chikkaballapura,2020-04-24
44.7956,Chikkaballapura,2020-04-25
45.276,Chikkaballapura,2020-04-26
49.1656,Chikkaballapura,2020-04-27
68.6996,Chikkaballapura,2020-04-28
142.485,Chikkaballapura,2020-04-29
252.96900000000002,Chikkaballapura,2020-04-30
333.9790000000001,Chikkaballapura,2020-05-01
396.79400000000004,Chikkaballapura,2020-05-02
448.45599999999996,Chikkaballapura,2020-05-03
493.36,Chikkaballapura,2020-05-04
534.251,Chikkaballapura,2020-05-05
560.159,Chikkaballapura,2020-05-06
567.1030000000002,Chikkaballapura,2020-05-07
563.442,Chikkaballapura,2020-05-08
554.2280000000002,Chikkaballapura,2020-05-09
542.472,Chikkaballapura,2020-05-10
529.931,Chikkaballapura,2020-05-11
517.5930000000002,Chikkaballapura,2020-05-12
505.985,Chikkaballapura,2020-05-13
495.352,Chikkaballapura,2020-05-14
485.781,Chikkaballapura,2020-05-15
477.264,Chikkaballapura,2020-05-16
469.744,Chikkaballapura,2020-05-17
463.14,Chikkaballapura,2020-05-18
457.36300000000006,Chikkaballapura,2020-05-19
452.32300000000004,Chikkaballapura,2020-05-20
447.934,Chikkaballapura,2020-05-21
444.11800000000005,Chikkaballapura,2020-05-22
440.80199999999996,Chikkaballapura,2020-05-23
437.92400000000004,Chikkaballapura,2020-05-24
435.426,Chikkaballapura,2020-05-25
434.477,Chikkaballapura,2020-05-26
435.67900000000003,Chikkaballapura,2020-05-27
438.441,Chikkaballapura,2020-05-28
442.42199999999997,Chikkaballapura,2020-05-29
447.43800000000016,Chikkaballapura,2020-05-30
453.407,Chikkaballapura,2020-05-31
460.31800000000004,Chikkaballapura,2020-06-01
468.20300000000003,Chikkaballapura,2020-06-02
477.13199999999995,Chikkaballapura,2020-06-03
487.199,Chikkaballapura,2020-06-04
498.525,Chikkaballapura,2020-06-05
511.249,Chikkaballapura,2020-06-06
525.535,Chikkaballapura,2020-06-07
541.568,Chikkaballapura,2020-06-08
559.558,Chikkaballapura,2020-06-09
579.74,Chikkaballapura,2020-06-10
602.38,Chikkaballapura,2020-06-11
627.7769999999998,Chikkaballapura,2020-06-12
656.265,Chikkaballapura,2020-06-13
688.221,Chikkaballapura,2020-06-14
724.065,Chikkaballapura,2020-06-15
764.3610000000001,Chikkaballapura,2020-06-16
809.72,Chikkaballapura,2020-06-17
860.732,Chikkaballapura,2020-06-18
917.955,Chikkaballapura,2020-06-19
982.053,Chikkaballapura,2020-06-20
1053.9,Chikkaballapura,2020-06-21
1134.45,Chikkaballapura,2020-06-22
1224.78,Chikkaballapura,2020-06-23
1326.09,Chikkaballapura,2020-06-24
1439.71,Chikkaballapura,2020-06-25
1554.96,Chikkaballapura,2020-06-26
1664.16,Chikkaballapura,2020-06-27
1771.46,Chikkaballapura,2020-06-28
1879.53,Chikkaballapura,2020-06-29
1990.03,Chikkaballapura,2020-06-30
2104.11,Chikkaballapura,2020-07-01
2222.45,Chikkaballapura,2020-07-02
2345.56,Chikkaballapura,2020-07-03
2458.84,Chikkaballapura,2020-07-04
2553.77,Chikkaballapura,2020-07-05
2636.89,Chikkaballapura,2020-07-06
2712.27,Chikkaballapura,2020-07-07
2782.47,Chikkaballapura,2020-07-08
2849.08,Chikkaballapura,2020-07-09
2913.11,Chikkaballapura,2020-07-10
2978.48,Chikkaballapura,2020-07-11
3055.8,Chikkaballapura,2020-07-12
3148.8,Chikkaballapura,2020-07-13
3253.31,Chikkaballapura,2020-07-14
3366.77,Chikkaballapura,2020-07-15
3462.23,Chikkaballapura,2020-07-16
3525.56,Chikkaballapura,2020-07-17
3568.63,Chikkaballapura,2020-07-18
3598.85,Chikkaballapura,2020-07-19
3620.83,Chikkaballapura,2020-07-20
3637.49,Chikkaballapura,2020-07-21
3666.62,Chikkaballapura,2020-07-22
3714.17,Chikkaballapura,2020-07-23
3770.2,Chikkaballapura,2020-07-24
3829.22,Chikkaballapura,2020-07-25
3888.26,Chikkaballapura,2020-07-26
3945.74,Chikkaballapura,2020-07-27
4008.54,Chikkaballapura,2020-07-28
4081.35,Chikkaballapura,2020-07-29
4161.48,Chikkaballapura,2020-07-30
4247.38,Chikkaballapura,2020-07-31
4338.21,Chikkaballapura,2020-08-01
4433.53,Chikkaballapura,2020-08-02
4533.11,Chikkaballapura,2020-08-03
4636.92,Chikkaballapura,2020-08-04
4744.97,Chikkaballapura,2020-08-05
4857.36,Chikkaballapura,2020-08-06
4972.48,Chikkaballapura,2020-08-07
5089.64,Chikkaballapura,2020-08-08
5209.84,Chikkaballapura,2020-08-09
5333.8,Chikkaballapura,2020-08-10
5462.03,Chikkaballapura,2020-08-11
5580.17,Chikkaballapura,2020-08-12
5680.1,Chikkaballapura,2020-08-13
5768.22,Chikkaballapura,2020-08-14
5848.41,Chikkaballapura,2020-08-15
5923.01,Chikkaballapura,2020-08-16
5998.83,Chikkaballapura,2020-08-17
6079.56,Chikkaballapura,2020-08-18
6163.19,Chikkaballapura,2020-08-19
6248.52,Chikkaballapura,2020-08-20
6334.83,Chikkaballapura,2020-08-21
6421.68,Chikkaballapura,2020-08-22
6508.83,Chikkaballapura,2020-08-23
6596.1,Chikkaballapura,2020-08-24
6683.42,Chikkaballapura,2020-08-25
6770.71,Chikkaballapura,2020-08-26
6857.95,Chikkaballapura,2020-08-27
6945.12,Chikkaballapura,2020-08-28
7032.17,Chikkaballapura,2020-08-29
7120.57,Chikkaballapura,2020-08-30
7212.02,Chikkaballapura,2020-08-31
7307.81,Chikkaballapura,2020-09-01
7408.94,Chikkaballapura,2020-09-02
7516.25,Chikkaballapura,2020-09-03
7630.46,Chikkaballapura,2020-09-04
7745.15,Chikkaballapura,2020-09-05
7856.11,Chikkaballapura,2020-09-06
7966.18,Chikkaballapura,2020-09-07
8077.31,Chikkaballapura,2020-09-08
8190.86,Chikkaballapura,2020-09-09
8307.81,Chikkaballapura,2020-09-10
8428.89,Chikkaballapura,2020-09-11
8552.12,Chikkaballapura,2020-09-12
8672.76,Chikkaballapura,2020-09-13
8788.58,Chikkaballapura,2020-09-14
8898.57,Chikkaballapura,2020-09-15
9002.34,Chikkaballapura,2020-09-16
9099.83,Chikkaballapura,2020-09-17
9207.02,Chikkaballapura,2020-09-18
9331.75,Chikkaballapura,2020-09-19
9466.17,Chikkaballapura,2020-09-20
9605.76,Chikkaballapura,2020-09-21
9747.9,Chikkaballapura,2020-09-22
9891.08,Chikkaballapura,2020-09-23
10031.0,Chikkaballapura,2020-09-24
10165.9,Chikkaballapura,2020-09-25
10297.3,Chikkaballapura,2020-09-26
10426.5,Chikkaballapura,2020-09-27
10553.8,Chikkaballapura,2020-09-28
10647.2,Chikkaballapura,2020-09-29
10694.4,Chikkaballapura,2020-09-30
10739.3,Chikkaballapura,2020-10-01
10797.2,Chikkaballapura,2020-10-02
10856.5,Chikkaballapura,2020-10-03
10912.3,Chikkaballapura,2020-10-04
10962.7,Chikkaballapura,2020-10-05
11007.2,Chikkaballapura,2020-10-06
11079.8,Chikkaballapura,2020-10-07
11108.9,Chikkaballapura,2020-10-08
11134.1,Chikkaballapura,2020-10-09
11155.7,Chikkaballapura,2020-10-10
11174.4,Chikkaballapura,2020-10-11
11190.4,Chikkaballapura,2020-10-12
11204.2,Chikkaballapura,2020-10-13
11216.1,Chikkaballapura,2020-10-14
11226.3,Chikkaballapura,2020-10-15
11235.1,Chikkaballapura,2020-10-16
11242.6,Chikkaballapura,2020-10-17
11249.1,Chikkaballapura,2020-10-18
11254.7,Chikkaballapura,2020-10-19
11259.5,Chikkaballapura,2020-10-20
11263.6,Chikkaballapura,2020-10-21
11267.2,Chikkaballapura,2020-10-22
11270.2,Chikkaballapura,2020-10-23
11272.9,Chikkaballapura,2020-10-24
11275.1,Chikkaballapura,2020-10-25
11277.1,Chikkaballapura,2020-10-26
11278.7,Chikkaballapura,2020-10-27
11280.2,Chikkaballapura,2020-10-28
11281.4,Chikkaballapura,2020-10-29
11282.5,Chikkaballapura,2020-10-30
11283.4,Chikkaballapura,2020-10-31
78.0768,Chikkamagaluru,2020-05-28
82.8347,Chikkamagaluru,2020-05-29
88.4268,Chikkamagaluru,2020-05-30
94.175,Chikkamagaluru,2020-05-31
100.145,Chikkamagaluru,2020-06-01
106.396,Chikkamagaluru,2020-06-02
112.984,Chikkamagaluru,2020-06-03
119.962,Chikkamagaluru,2020-06-04
127.381,Chikkamagaluru,2020-06-05
134.602,Chikkamagaluru,2020-06-06
141.063,Chikkamagaluru,2020-06-07
146.889,Chikkamagaluru,2020-06-08
152.181,Chikkamagaluru,2020-06-09
157.018,Chikkamagaluru,2020-06-10
162.069,Chikkamagaluru,2020-06-11
167.925,Chikkamagaluru,2020-06-12
174.577,Chikkamagaluru,2020-06-13
181.578,Chikkamagaluru,2020-06-14
188.511,Chikkamagaluru,2020-06-15
195.40200000000002,Chikkamagaluru,2020-06-16
202.274,Chikkamagaluru,2020-06-17
209.142,Chikkamagaluru,2020-06-18
216.021,Chikkamagaluru,2020-06-19
222.922,Chikkamagaluru,2020-06-20
231.465,Chikkamagaluru,2020-06-21
243.582,Chikkamagaluru,2020-06-22
259.942,Chikkamagaluru,2020-06-23
281.447,Chikkamagaluru,2020-06-24
309.275,Chikkamagaluru,2020-06-25
344.95300000000015,Chikkamagaluru,2020-06-26
390.43,Chikkamagaluru,2020-06-27
439.051,Chikkamagaluru,2020-06-28
483.38199999999995,Chikkamagaluru,2020-06-29
524.126,Chikkamagaluru,2020-06-30
566.026,Chikkamagaluru,2020-07-01
613.8919999999998,Chikkamagaluru,2020-07-02
668.595,Chikkamagaluru,2020-07-03
731.1339999999999,Chikkamagaluru,2020-07-04
802.6469999999997,Chikkamagaluru,2020-07-05
884.413,Chikkamagaluru,2020-07-06
977.8919999999999,Chikkamagaluru,2020-07-07
1077.43,Chikkamagaluru,2020-07-08
1176.97,Chikkamagaluru,2020-07-09
1277.24,Chikkamagaluru,2020-07-10
1378.91,Chikkamagaluru,2020-07-11
1482.6,Chikkamagaluru,2020-07-12
1588.89,Chikkamagaluru,2020-07-13
1698.31,Chikkamagaluru,2020-07-14
1811.36,Chikkamagaluru,2020-07-15
1928.54,Chikkamagaluru,2020-07-16
2050.3,Chikkamagaluru,2020-07-17
2193.13,Chikkamagaluru,2020-07-18
2326.48,Chikkamagaluru,2020-07-19
2408.02,Chikkamagaluru,2020-07-20
2464.56,Chikkamagaluru,2020-07-21
2521.58,Chikkamagaluru,2020-07-22
2579.1,Chikkamagaluru,2020-07-23
2636.96,Chikkamagaluru,2020-07-24
2700.58,Chikkamagaluru,2020-07-25
2774.58,Chikkamagaluru,2020-07-26
2857.96,Chikkamagaluru,2020-07-27
2949.94,Chikkamagaluru,2020-07-28
3049.94,Chikkamagaluru,2020-07-29
3152.64,Chikkamagaluru,2020-07-30
3253.41,Chikkamagaluru,2020-07-31
3352.56,Chikkamagaluru,2020-08-01
3454.62,Chikkamagaluru,2020-08-02
3563.58,Chikkamagaluru,2020-08-03
3679.1,Chikkamagaluru,2020-08-04
3800.96,Chikkamagaluru,2020-08-05
3928.99,Chikkamagaluru,2020-08-06
4063.12,Chikkamagaluru,2020-08-07
4203.3,Chikkamagaluru,2020-08-08
4349.14,Chikkamagaluru,2020-08-09
4500.31,Chikkamagaluru,2020-08-10
4656.93,Chikkamagaluru,2020-08-11
4815.82,Chikkamagaluru,2020-08-12
4974.12,Chikkamagaluru,2020-08-13
